user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,kmeans_cluster,kmeans_level,quality_score
226975,Wyzard,34821,3,75,94,2090,2,Average,0.071878811
96,Chris Marasti-Georg,34820,17,96,138,83,0,Weak,0.012533964
255756,Linus Kleen,34812,10,98,100,169,0,Weak,0.012935149
1286723,Shankar Agarwal,34805,8,68,65,721,0,Weak,0.028658845
3862378,LP13,34805,63,267,475,75,0,Weak,0.033445383
5769463,ead,34805,8,102,171,5,0,Weak,0.008873892
4125191,RealSkeptic,34788,7,56,83,6,0,Weak,0.005807682
215974,cheeken,34785,4,39,43,1107,2,Average,0.038951157
365695,Aaron Butacov,34773,8,49,62,10,0,Weak,0.00555652
1352288,Mitya,34767,15,70,126,6,0,Weak,0.008813812
528724,Mahesh,34763,23,94,116,676,0,Weak,0.03222367
598683,Brandon Taylor,34763,16,109,155,6,0,Weak,0.010495948
21061,Ian,34755,30,127,212,5,0,Weak,0.015198378
1791913,FAISAL,34751,10,102,107,6,0,Weak,0.007975865
460802,UBIK LOAD PACK,34746,6,77,118,61,0,Weak,0.00852936
1004312,Christina,34740,17,87,119,5,0,Weak,0.00944107
227863,stephenmurdoch,34733,30,121,194,18,0,Weak,0.015094916
144088,Crashalot,34731,63,285,465,23,0,Weak,0.031953835
145117,Pickels,34730,26,121,181,42,0,Weak,0.01468619
770830,bereal,34720,8,65,111,5,0,Weak,0.006782964
71131,Jacob,34715,15,116,168,128,0,Weak,0.014577053
206367,t0mm13b,34709,8,86,114,103,0,Weak,0.010415795
2631715,Gama11,34707,9,92,107,5,0,Weak,0.007499678
427763,prolink007,34694,24,124,191,168,0,Weak,0.01852251
79677,Chris Barr,34679,28,105,157,5,0,Weak,0.013091267
438273,jsejcksn,34676,5,55,79,5,0,Weak,0.005206886
1334007,d512,34663,31,91,120,7,0,Weak,0.012730341
243225,fhucho,34658,40,144,193,5,0,Weak,0.017379032
382471,robert,34656,8,55,74,2362,2,Average,0.080771588
197878,Vaibhav Jain,34655,49,117,168,236,0,Weak,0.025625069
2055853,Sukrit Kalra,34651,7,73,71,80,0,Weak,0.008252971
2430241,Ben Whaley,34651,8,97,92,8,0,Weak,0.007150729
1837367,David Medenjak,34650,16,113,137,5,0,Weak,0.010149867
16673,Suma,34649,19,131,202,5,0,Weak,0.012598149
213216,user7289,34648,29,76,88,801,0,Weak,0.036540589
11256,Alexander Prokofyev,34643,33,102,118,267,0,Weak,0.021642002
132528,JasCav,34642,21,117,175,954,2,Average,0.042364199
16534,Mike Sickler,34641,21,70,93,13,0,Weak,0.009654348
47161,erikkallen,34641,14,91,121,192,0,Weak,0.014836955
11596,unmounted,34638,16,64,61,214,0,Weak,0.014119007
433790,ridgerunner,34633,6,60,70,279,0,Weak,0.014058704
303363,Susam Pal,34630,12,84,108,5,0,Weak,0.008009168
4552295,s_baldur,34622,4,43,80,5,0,Weak,0.004739579
637669,arrowd,34621,8,89,123,10,0,Weak,0.00770173
3576214,Damjan Pavlica,34621,10,77,82,7,0,Weak,0.006917774
9841389,ismirsehregal,34620,5,49,95,5,0,Weak,0.005412787
2455259,N Sharma,34617,100,267,455,1218,2,Average,0.077632776
34208,David,34611,3,65,80,334,0,Weak,0.015457086
260080,Marco Demaio,34605,33,132,162,208,0,Weak,0.021346116
3191896,Jossef Harush Kadouri,34605,10,144,133,8,0,Weak,0.009479542
634273,Matt Price,34599,6,27,34,1420,2,Average,0.048882854
25968,Toji,34598,22,109,120,7,0,Weak,0.01109755
243245,Rup,34598,9,87,119,5,0,Weak,0.007634411
1160794,David,34595,13,91,124,7,0,Weak,0.008784519
2120261,DreamTeK,34595,30,127,180,109,0,Weak,0.017801709
802050,M Sach,34590,78,232,317,671,0,Weak,0.051600706
1054140,Sergei Grinev,34588,10,133,141,12,0,Weak,0.009539223
41423,Nick Holt,34581,4,56,64,5,0,Weak,0.004671255
356716,max,34577,7,77,84,11,0,Weak,0.006411598
5106574,Jitesh Mohite,34540,15,179,161,649,0,Weak,0.032337753
281545,Mr_and_Mrs_D,34537,45,194,373,6,0,Weak,0.023439094
98389,Nathan Ridley,34536,35,131,205,7,0,Weak,0.016286331
279516,Bob Horn,34531,36,123,239,488,0,Weak,0.032370972
83591,brian-brazil,34530,7,104,94,1132,2,Average,0.04287214
205580,Eryk Sun,34530,7,97,113,512,0,Weak,0.023398694
1968972,exebook,34529,43,153,246,184,0,Weak,0.025056013
824377,AJcodez,34526,21,88,120,398,0,Weak,0.022855236
245777,milkplus,34525,8,33,31,1276,2,Average,0.044802387
101290,Beau Smith,34523,14,97,102,84,0,Weak,0.011106882
5324,Adam Pierce,34521,23,72,90,330,0,Weak,0.020151579
1876620,fps,34520,8,63,116,18,0,Weak,0.00723395
5389997,Shadow,34509,10,67,76,5,0,Weak,0.006495757
1011527,Jay Blanchard,34507,17,82,130,47,0,Weak,0.010874372
1294207,Fantastic Mr Fox,34506,28,105,194,12,0,Weak,0.014082717
5015238,jdweng,34505,3,17,19,24,0,Weak,0.003240665
45350,Tom,34504,31,90,111,260,0,Weak,0.02054594
58743,Shawn,34499,17,49,75,255,0,Weak,0.015605663
2751851,duplode,34498,7,88,161,10,0,Weak,0.008253531
247441,Anton Strogonoff,34488,8,60,68,13,0,Weak,0.005978884
823617,Casper,34478,4,89,84,10,0,Weak,0.005954211
179364,Mask,34477,48,107,127,5772,1,Strong,0.200450914
1551,Chris Ballance,34476,26,106,153,56,0,Weak,0.014176067
3496570,Zar E Ahmer,34476,20,244,306,502,0,Weak,0.033269358
203454,arunkumar,34473,4,36,47,112,0,Weak,0.007267922
1079110,danijar,34469,54,182,317,131,0,Weak,0.027962507
1704529,Yogendra Singh,34467,7,66,73,177,0,Weak,0.011207409
180783,astrofrog,34461,35,100,136,572,0,Weak,0.032112476
237105,Antony Hatchkins,34455,13,122,115,5,0,Weak,0.009176192
7241,Mathias,34451,9,29,34,307,0,Weak,0.01415884
36272,Ricardo Nolde,34451,4,40,42,5,0,Weak,0.003839068
221149,Hulk,34450,65,151,218,4494,1,Strong,0.166471428
981183,K M Rakibul Islam,34444,13,95,113,23,0,Weak,0.009124135
1417223,Fellow Stranger,34441,38,181,251,502,0,Weak,0.034755367
85950,blahdiblah,34439,21,102,154,11,0,Weak,0.011557218
1070291,undefined,34439,23,136,203,6,0,Weak,0.013624717
1431,Juha Syrj&#228;l&#228;,34437,33,137,191,8,0,Weak,0.01568744
1935918,Dan Kohn,34437,9,92,100,1993,2,Average,0.070575585
734040,Decade Moon,34426,8,84,104,6,0,Weak,0.007034315
180659,jarnbjo,34421,7,75,95,5,0,Weak,0.006392238
1415614,RonC,34415,21,105,150,11,0,Weak,0.011532926
3906760,MrTux,34414,30,120,158,5,0,Weak,0.013846777
427733,Pan Thomakos,34410,9,90,86,2302,2,Average,0.080062318
31667,viraptor,34385,13,117,206,23,0,Weak,0.011579485
1095114,Noah,34381,5,41,34,2638,2,Average,0.087690292
1743843,softshipper,34379,64,233,458,6,0,Weak,0.030321399
248164,devdigital,34377,9,103,122,68,0,Weak,0.010017941
1506387,Gerald Versluis,34376,7,88,110,98,0,Weak,0.009946193
234815,John Knoeller,34374,4,67,93,1649,2,Average,0.057815788
508127,Thomas,34374,130,375,646,644,0,Weak,0.072448189
960567,Imran Qadir Baksh - Baloch,34366,69,200,354,5,0,Weak,0.028470009
3699139,Jorn Vernee,34365,5,84,99,7,0,Weak,0.006280607
1079221,Ashkan Mobayen Khiabani,34362,35,112,187,7,0,Weak,0.015469362
1014217,Luis Valencia,34354,99,317,534,455,0,Weak,0.055859901
3218692,Yeldar Kurmangaliyev,34352,13,65,104,46,0,Weak,0.009006072
220988,halfdan,34349,8,83,88,1253,2,Average,0.046341926
2458991,bruno,34348,8,31,48,31,0,Weak,0.005481415
100848,Thomas Zoechling,34341,3,84,114,13,0,Weak,0.006342401
903469,MKJParekh,34341,12,89,98,1166,2,Average,0.04480923
17801,Thiago Arrais,34340,7,34,35,5,0,Weak,0.004215832
47493,Ricket,34335,31,119,143,21,0,Weak,0.014226352
125981,Mark Schultheiss,34325,13,75,117,5,0,Weak,0.008191
480608,Raine Revere,34323,6,48,65,8,0,Weak,0.005028594
111683,Rajat,34318,20,70,90,1014,2,Average,0.041177203
508284,Irakli Lekishvili,34318,33,114,171,3979,1,Strong,0.141113358
127480,Daniel Renshaw,34307,8,78,95,362,0,Weak,0.018025381
2355649,Muhammad Maqsoodur Rehman,34307,35,87,124,140,0,Weak,0.017808575
281678,Dan Puzey,34306,4,77,98,54,0,Weak,0.007372974
987185,musically_ut,34306,9,98,110,320,0,Weak,0.017663249
2975,Glenn Slaven,34303,27,118,167,329,0,Weak,0.023621426
553613,Rick Sladkey,34298,6,74,95,322,0,Weak,0.016218368
112,Jesse Beder,34296,22,112,148,13,0,Weak,0.011911876
97688,clamp,34296,75,211,312,647,0,Weak,0.049568797
241039,Oleh Prypin,34295,11,95,100,5,0,Weak,0.007806338
438386,Carlos Cordoba,34294,11,103,140,14,0,Weak,0.009120607
640731,Krishnabhadra,34286,31,121,171,558,0,Weak,0.031950311
367985,CuriousMind,34285,29,102,142,745,0,Weak,0.036424782
2224584,Scott Arciszewski,34281,17,94,212,19,0,Weak,0.011966001
1530024,WombleGoneBad,34264,1,17,2,4943,1,Strong,0.15892921
419075,Amir Raminfar,34262,8,97,125,8,0,Weak,0.007805003
1337,Brad Gilbert,34260,11,80,131,6,0,Weak,0.008174329
537031,Igor,34260,14,83,116,21,0,Weak,0.009065563
239243,Yuji,34235,3,73,88,883,2,Average,0.033220299
6863749,Li-yao Xia,34232,2,38,63,5,0,Weak,0.003769301
1150712,zhangxaochen,34224,15,83,115,20,0,Weak,0.009231001
6903497,Hemadri Dasari,34224,42,125,166,20,0,Weak,0.017259026
1427098,Darshan Rivka Whittle,34219,7,97,114,5,0,Weak,0.007244941
2670792,Christian Tapia,34216,7,58,73,196,0,Weak,0.011606504
308825,Maerlyn,34215,18,99,89,5,0,Weak,0.009210526
1206837,Tariq,34214,8,59,80,7,0,Weak,0.005986681
19468,keparo,34209,13,64,66,11,0,Weak,0.007038541
45843,rwallace,34207,46,141,291,25,0,Weak,0.021328711
2230,Euro Micelli,34206,8,54,75,13,0,Weak,0.005962031
535967,lisovaccaro,34206,100,273,428,1639,2,Average,0.090526138
202229,smci,34200,21,118,152,22,0,Weak,0.012176614
202168,Anentropic,34199,13,111,170,6,0,Weak,0.010114293
178150,numbers1311407,34192,9,94,93,11,0,Weak,0.007365297
1188322,kiranvj,34179,8,75,81,27,0,Weak,0.006983895
3611989,Rory,34178,5,40,42,5,0,Weak,0.004026102
5820814,Mayank Porwal,34176,9,46,65,5,0,Weak,0.005540897
630668,Dharmendra,34175,23,89,133,220,0,Weak,0.017890742
319618,fredley,34165,47,152,242,8,0,Weak,0.020193556
363028,Ole Tange,34159,9,93,112,9,0,Weak,0.007682338
552792,jamesmortensen,34158,11,103,124,50,0,Weak,0.00990565
497208,Jakub M.,34155,48,117,184,561,0,Weak,0.03601936
139595,J&#246;rn Horstmann,34152,11,77,122,22,0,Weak,0.008411961
8316315,Florian Weimer,34152,4,59,103,37,0,Weak,0.006531395
13940,Greg Mattes,34149,16,78,105,7,0,Weak,0.008709263
1882,Chris Patterson,34141,4,58,74,5,0,Weak,0.004869541
103532,Roee Adler,34140,32,109,133,257,0,Weak,0.021504712
194175,rdegges,34139,22,88,109,286,0,Weak,0.019227621
1930838,Omry Yadan,34139,19,73,89,30,0,Weak,0.009660313
6622817,Taku,34133,12,79,88,289,0,Weak,0.016444731
549757,user549757,34132,4,22,20,4247,1,Strong,0.137926722
3144601,voddan,34124,9,84,89,39,0,Weak,0.007946604
4518341,wjandrea,34124,10,70,107,5,0,Weak,0.007172275
459943,Lion King,34122,26,93,160,5,0,Weak,0.012376173
679449,Kermit,34116,13,89,121,41,0,Weak,0.009695335
506441,Daniel T.,34114,6,55,75,7,0,Weak,0.005333399
1165998,David L,34113,8,70,98,9,0,Weak,0.006658572
4581301,user4581301,34112,7,42,65,5,0,Weak,0.004999417
1210059,Tats_innit,34107,10,74,77,29,0,Weak,0.007377756
171742,Chris Kooken,34106,15,93,130,41,0,Weak,0.010419536
331137,John Flatness,34089,5,81,81,23,0,Weak,0.006303225
429938,trante,34086,49,197,278,3528,1,Strong,0.134380691
3339965,root,34083,6,77,89,1264,2,Average,0.046101923
5382650,Craig Estey,34081,4,28,56,6,0,Weak,0.003863072
2542702,Z boson,34079,14,132,239,15,0,Weak,0.012536271
303685,Water Cooler v2,34078,63,183,373,1293,2,Average,0.068118309
1956010,nwellnhof,34054,7,98,121,6,0,Weak,0.007426044
8114,SqlRyan,34050,37,120,208,57,0,Weak,0.018087159
678801,Christofer Eliasson,34031,7,77,103,85,0,Weak,0.009100141
1308743,Kyle,34029,43,142,193,438,0,Weak,0.031701318
6198,Matt Solnit,34026,8,57,57,397,0,Weak,0.017836899
89482,neilfws,34022,5,58,72,5,0,Weak,0.005034325
6461462,M--,34020,12,74,115,5,0,Weak,0.007862533
107152,Qtax,34016,9,92,127,5,0,Weak,0.007835458
596689,Tom Christie,34011,7,104,87,2136,2,Average,0.07460217
35245,Peter Lillevold,34010,7,102,131,21,0,Weak,0.008197507
142446,Brett Kail,34006,2,88,93,10,0,Weak,0.00561539
303598,matsev,34005,18,128,169,204,0,Weak,0.017850591
1251549,Cherry,34004,76,246,400,5,0,Weak,0.031959467
358281,Varun,34003,4,51,42,34,0,Weak,0.004938651
344437,Ivan Baev,34001,1,19,7,15,0,Weak,0.002226297
109103,Tetraneutron,33999,4,27,22,253,0,Weak,0.010963027
117215,Paddy,33998,15,82,121,7,0,Weak,0.008894054
1839439,Dharman,33996,27,105,156,5,0,Weak,0.012755261
1642079,Chad Bingham,33994,19,90,117,53,0,Weak,0.011337604
6253347,Elliott Brossard,33993,2,75,105,355,0,Weak,0.01656943
2159528,Louys Patrice Bessette,33990,7,42,70,32,0,Weak,0.005949323
568458,user56reinstatemonica8,33983,22,109,133,12,0,Weak,0.011452784
1529673,Strawberry,33983,14,43,58,1551,2,Average,0.055614654
476074,AndreKR,33980,21,120,181,13,0,Weak,0.012524453
27305,learningtech,33975,89,269,450,6,0,Weak,0.036456994
249543,jefflunt,33974,7,92,127,21,0,Weak,0.007892074
559745,Floern,33974,24,108,122,5,0,Weak,0.01141886
3798,Kris Erickson,33964,27,122,181,10,0,Weak,0.01381064
238232,cnd,33956,63,191,320,1897,2,Average,0.086360244
721937,adit,33948,73,236,386,690,0,Weak,0.05256491
484814,PerformanceDBA,33945,10,72,94,9,0,Weak,0.007040488
390897,fny,33943,17,103,135,12,0,Weak,0.010243908
293099,Athari,33942,17,111,153,5,0,Weak,0.010578238
256854,david,33937,12,69,89,566,0,Weak,0.025039583
2158465,gezellig,33928,14,47,97,54,0,Weak,0.008890677
412923,Indi,33917,7,61,80,36,0,Weak,0.006689422
318760,jrdioko,33915,29,86,121,15,0,Weak,0.012352056
55094,Elazar Leibovich,33913,36,130,175,7,0,Weak,0.01576317
18666,Gwyn Morfey,33901,6,28,22,2429,2,Average,0.080662612
316357,Curious2learn,33896,43,111,127,236,0,Weak,0.023176603
2324107,Karl-Andr&#233; Gagnon,33890,5,53,77,5,0,Weak,0.005016193
228936,Tor Valamo,33879,11,76,82,595,0,Weak,0.025731936
44041,Filip Dupanović,33868,14,90,120,12,0,Weak,0.008962976
112731,Onur Yıldırım,33868,14,86,99,224,0,Weak,0.015173795
194311,jathanism,33868,9,72,89,85,0,Weak,0.009118208
525872,Jo Liss,33866,26,133,181,6,0,Weak,0.013683346
91970,marcamillion,33865,57,202,397,634,0,Weak,0.046700685
50913,Malachi,33860,18,68,96,7,0,Weak,0.008709998
79247,Retsam,33859,11,74,94,8,0,Weak,0.00726366
74015,Sam Axe,33854,10,60,92,347,0,Weak,0.017483277
3603681,Professor Abronsius,33852,5,36,49,5,0,Weak,0.004046383
115608,Mark,33851,34,109,139,4789,1,Strong,0.166257859
578822,Prometheus,33845,58,176,311,225,0,Weak,0.031506926
634821,Violet Giraffe,33844,57,214,367,7,0,Weak,0.026361667
127359,Arthur Ronald,33843,21,115,136,11,0,Weak,0.011372033
750510,madhead,33841,19,166,215,5,0,Weak,0.013521127
717732,quetzalcoatl,33840,9,75,118,23,0,Weak,0.007826616
494134,John Gordon,33836,9,49,72,5,0,Weak,0.005709832
1005455,Laurent Couvidou,33828,3,33,46,425,0,Weak,0.0168327
677684,Tilo,33822,5,83,107,29,0,Weak,0.00705792
274117,Sahat Yalkabov,33819,44,117,177,2851,2,Average,0.107802788
99024,Vanuan,33818,11,104,105,21,0,Weak,0.008552359
1532460,awesoon,33816,14,81,103,45,0,Weak,0.009448837
6587650,starian chen-MSFT,33815,2,32,55,1936,2,Average,0.064861331
4,Joel Spolsky,33813,18,91,105,77,0,Weak,0.011618418
68805,Reno,33813,11,95,105,323,0,Weak,0.017968347
479180,LuxuryMode,33811,35,124,193,12,0,Weak,0.015941377
1246262,Mingyu,33809,14,58,63,555,0,Weak,0.024326468
76794,Peter Elespuru,33805,1,20,6,127,0,Weak,0.005764287
863980,vulcan raven,33802,11,61,101,7,0,Weak,0.007094489
65326,Apreche,33799,8,44,54,89,0,Weak,0.007661755
413180,SilverlightFox,33797,12,85,154,5,0,Weak,0.00890389
1715121,Ele,33787,7,43,80,41,0,Weak,0.006444128
1242778,Agis,33784,4,77,81,50,0,Weak,0.006812237
51103,Faisal Vali,33783,8,47,45,38,0,Weak,0.005908621
828193,user000001,33777,14,86,113,5,0,Weak,0.008492271
1145666,Bart Friederichs,33777,16,114,219,6,0,Weak,0.011841456
239599,naivists,33773,5,64,85,133,0,Weak,0.0094815
13054,Lawrence Barsanti,33772,10,50,68,1541,2,Average,0.054738942
509627,David Thielen,33771,42,159,296,77,0,Weak,0.022525461
13169,Roberto Bonvallet,33765,5,45,57,8,0,Weak,0.004494963
9609840,JeJo,33763,7,56,97,8,0,Weak,0.006034138
211160,HostileFork says dont trust SE,33757,13,103,175,1719,2,Average,0.064501023
218592,ŁukaszBachman,33753,11,68,74,46,0,Weak,0.007901734
2320035,sascha,33731,6,80,117,5,0,Weak,0.006655003
3813116,Sean Lange,33731,3,28,42,5,0,Weak,0.003261488
357641,Greg,33730,15,96,101,502,0,Weak,0.024483133
97901,benstpierre,33729,56,186,292,403,0,Weak,0.036517238
458742,spraff,33729,27,138,258,5,0,Weak,0.015611985
9311,Jake Stewart,33725,3,23,17,5,0,Weak,0.002618183
266198,Nim,33721,2,66,103,964,2,Average,0.035676281
471136,pathikrit,33717,39,154,231,8,0,Weak,0.018153675
614157,Praveen Sripati,33711,18,85,123,15,0,Weak,0.009888029
1114966,squiguy,33705,8,64,67,8,0,Weak,0.005779901
6344363,Shai Rado,33701,7,32,56,5,0,Weak,0.004536945
528428,Benjamin Muschko,33696,9,65,83,527,0,Weak,0.022881572
553209,Ankur,33695,2,51,73,1029,2,Average,0.036776697
400653,CEich,33694,1,19,15,417,0,Weak,0.015148889
290221,Sebasti&#225;n Grignoli,33692,18,75,90,5,0,Weak,0.00864606
1148249,nelsonic,33686,21,96,125,94,0,Weak,0.013348338
1385672,wirey00,33681,7,56,65,172,0,Weak,0.010557185
3773011,Makyen,33674,12,94,128,5,0,Weak,0.008524616
5743988,castletheperson,33666,11,75,111,7,0,Weak,0.007591378
4659,Commodore Jaeger,33660,4,58,44,2007,2,Average,0.067870607
597441,Dhiraj,33658,10,65,78,6,0,Weak,0.00641381
6535399,bartonjs,33656,4,84,129,5,0,Weak,0.006540874
201482,Kees C. Bakker,33649,31,120,210,133,0,Weak,0.019154121
1450077,Fluffeh,33642,16,69,80,7,0,Weak,0.00791309
1250044,yckart,33640,11,126,133,1543,2,Average,0.058033636
363078,houbysoft,33630,26,108,159,2591,2,Average,0.094902834
639520,E-Riz,33624,16,110,158,5,0,Weak,0.010397834
1633510,Austin Greco,33624,6,60,61,7,0,Weak,0.005075933
349112,tc.,33622,5,80,98,314,0,Weak,0.015843338
5025009,seralouk,33619,10,128,141,5,0,Weak,0.009079647
5025116,Sebasti&#225;n Palma,33619,7,45,65,8,0,Weak,0.005093603
4323648,arogachev,33618,8,121,118,28,0,Weak,0.008721777
567864,Corbin,33617,7,74,79,350,0,Weak,0.016899574
1957401,Viral Patel,33616,19,89,113,374,0,Weak,0.021394857
754991,JBernardo,33615,13,92,120,7,0,Weak,0.008589648
624884,F21,33603,27,106,179,5,0,Weak,0.01321651
2346461,Pavan,33602,8,53,78,67,0,Weak,0.007642503
716092,Dan Dinu,33596,25,85,120,1040,2,Average,0.043990073
99989,Neil G,33591,44,163,267,5,0,Weak,0.020122624
1141918,emersonthis,33590,62,224,387,37,0,Weak,0.029042765
1139393,Peter de Rivaz,33589,4,52,80,8,0,Weak,0.004890723
216517,st0le,33575,8,93,90,430,0,Weak,0.020307129
659248,StefanKarpinski,33574,10,90,116,49,0,Weak,0.009121697
286595,zed_0xff,33571,8,55,72,32,0,Weak,0.006439212
58635,Will Vousden,33568,9,89,97,5,0,Weak,0.007069179
1284,Mark Struzinski,33561,37,109,137,676,0,Weak,0.035963697
23574,shahkalpesh,33560,4,66,89,154,0,Weak,0.010026475
100142,rein,33555,24,89,109,250,0,Weak,0.018472535
4418,warren,33554,23,90,131,82,0,Weak,0.013395168
1287588,isuruanu,33553,3,16,4,4830,1,Strong,0.155706691
2099607,today,33550,8,100,122,6,0,Weak,0.007646657
8495254,captain-yossarian from Ukraine,33546,5,41,78,17,0,Weak,0.005115512
19104,joeld,33544,4,30,22,2241,2,Average,0.074228553
243613,David Titarenco,33544,13,70,115,8,0,Weak,0.00803193
225016,mdaniel,33541,6,61,66,5,0,Weak,0.005129714
4196,meleyal,33540,24,76,79,8,0,Weak,0.009848132
476951,yunzen,33539,13,79,114,455,0,Weak,0.022427735
580556,Will Tate,33539,9,81,71,440,0,Weak,0.020179379
1331415,Simon Dorociak,33533,10,70,107,8,0,Weak,0.007188875
1293744,Kumar Vivek Mitra,33530,6,50,75,244,0,Weak,0.012689718
136008,jpic,33510,5,114,114,587,0,Weak,0.02558924
145,akdom,33509,27,76,80,187,0,Weak,0.016231888
73987,Julien Genestoux,33502,22,70,94,39,0,Weak,0.010574584
1055664,Michael,33497,50,225,375,956,2,Average,0.055357732
112415,jespern,33496,3,26,12,2233,2,Average,0.073444102
3485434,Prophet,33494,29,58,90,5,0,Weak,0.010712186
19851,Abhi Beckert,33491,12,90,115,623,0,Weak,0.027801861
168352,Denis Otkidach,33490,8,86,102,6,0,Weak,0.006909617
946,bentford,33485,7,63,57,405,0,Weak,0.017924834
61663,Jack Edmonds,33481,20,68,78,1140,2,Average,0.044775255
902885,frazman,33481,82,194,284,152,0,Weak,0.034307757
1572562,codegeek,33479,12,65,65,9,0,Weak,0.006654123
63094,artlung,33472,19,76,124,10,0,Weak,0.009748362
63557,MrHus,33468,6,33,31,91,0,Weak,0.006505578
291641,patthoyts,33463,3,66,101,5,0,Weak,0.005305413
685467,Hamlet Hakobyan,33461,6,55,71,35,0,Weak,0.006051672
1136062,Om3ga,33459,46,150,231,1168,2,Average,0.056510765
3187556,Scimonster,33458,10,80,92,405,0,Weak,0.019706158
5291,Wilco,33454,49,133,161,417,0,Weak,0.0314188
105518,Marc LaFleur,33447,4,41,71,5,0,Weak,0.004347179
1035008,Yuchen,33444,29,182,249,97,0,Weak,0.019702025
1432140,dkozl,33442,8,89,92,13,0,Weak,0.006976478
646887,Klas Lindb&#228;ck,33441,5,61,85,1510,2,Average,0.053191303
231684,Lorenzo B,33438,24,119,196,12,0,Weak,0.013390185
225262,satoru,33435,35,102,153,438,0,Weak,0.028118239
387927,David Dossot,33433,4,40,72,15,0,Weak,0.004663425
1277510,elmarco,33423,21,70,69,26,0,Weak,0.009391907
1155387,borrrden,33413,8,77,112,5,0,Weak,0.006887988
10885684,KunduK,33404,5,20,42,309,0,Weak,0.013166581
35062,aboSamoor,33401,3,20,10,600,0,Weak,0.021294611
1628375,femtoRgon,33401,7,67,90,7,0,Weak,0.006040746
13782669,alex_noname,33397,7,95,110,5,0,Weak,0.007006645
1833612,hutchonoid,33394,15,102,106,12,0,Weak,0.00908163
1071630,nikoshr,33392,34,95,112,5,0,Weak,0.013082297
59301,Adrian Grigore,33388,36,133,216,312,0,Weak,0.02634065
185859,Drew Marsh,33387,4,85,100,182,0,Weak,0.011538352
495796,Robin Green,33386,20,112,197,52,0,Weak,0.013633141
122313,Aaron Saunders,33385,5,64,83,264,0,Weak,0.01355558
566608,Felice Pollano,33372,10,78,126,5,0,Weak,0.00765054
1727,Samuel Jack,33370,18,121,156,76,0,Weak,0.013263948
90723,Bob Aman,33369,10,74,95,509,0,Weak,0.022938929
774499,David Hammen,33356,9,64,110,215,0,Weak,0.013464084
613628,Stephane Nicoll,33354,10,104,96,18,0,Weak,0.007978916
277697,Matt Way,33349,10,85,86,136,0,Weak,0.011110667
42372,Veera,33342,37,101,138,76,0,Weak,0.016690769
7444103,Jimi,33333,8,53,84,5,0,Weak,0.005762052
2660,David Hall,33328,10,93,129,5,0,Weak,0.008031413
595319,LawrenceKSRealEstate,33328,1,17,3,5425,1,Strong,0.174163811
484441,nmaier,33322,5,67,79,1736,2,Average,0.06036777
11574,core,33317,45,141,196,3401,1,Strong,0.126383916
127549,googletorp,33315,15,69,82,41,0,Weak,0.00877073
143295,Nicole,33315,11,78,102,125,0,Weak,0.011171425
404020,node ninja,33302,61,175,260,4334,1,Strong,0.161747745
700663,user4951,33301,55,182,289,241,0,Weak,0.030931318
318752,Jeroen Ooms,33294,36,146,220,71,0,Weak,0.01902419
4379151,Erik Kalkoken,33293,8,98,129,16,0,Weak,0.008037371
