user_id,DisplayName,Reputation,profile_views,up_votes_given_by_user,down_votes_given_by_user,CreationDate,LastAccessDate,gold_badges,silver_badges,bronze_badges,question_count,answer_count,comment_count,total_answer_score,accepted_answer_count,bounties_earned,bio_length,has_website,Location
5536,Paul Stephenson,69830,1878,1342,9,10-09-2008 10:34,13-02-2026 12:09,9,53,51,6,56,95,6161,17,150,158,1,"Cambridge, England United Kingdom"
1548051,Wouter Overmeire,69796,1974,1,0,24-07-2012 08:31,16-04-2024 08:40,10,67,44,0,94,103,6847,69,,435,0,Belgium
474189,Duncan Jones,69796,11908,3194,1266,13-10-2010 07:40,01-04-2025 19:50,32,204,262,83,964,4011,6006,446,100,,0,United Kingdom
5590193,Alex,69659,957,768,420,21-11-2015 21:11,14-02-2026 05:00,25,150,134,17,238,273,6617,154,100,0,1,
68507,Ben S,69630,5808,1433,236,19-02-2009 16:49,17-10-2025 04:43,32,175,214,61,799,737,5628,240,650,271,1,New York City
280222,Anders Abel,69605,10186,3085,201,24-02-2010 10:17,11-02-2026 11:56,18,155,221,38,1366,991,5985,569,425,626,1,"Stockholm, Sweden"
3636601,Jens,69595,17164,165,54674,14-05-2014 12:20,14-02-2026 07:10,15,107,133,9,2990,13459,5011,1164,,,1,"Munich, Germany"
102302,tom10,69594,30253,3516,1218,06-05-2009 15:24,17-07-2024 00:14,11,133,143,5,801,1390,6461,403,500,0,1,
187697,keyboardP,69558,6111,2486,704,10-10-2009 15:56,10-02-2026 13:24,13,162,209,43,1318,2218,5638,703,300,556,1,
7231,Dave Cross,69524,4134,6582,1521,15-09-2008 13:23,14-02-2026 16:54,3,55,101,5,2165,3555,5821,666,100,250,1,"London, United Kingdom"
309925,rckoenes,69512,6428,1713,1589,06-04-2010 10:21,12-02-2026 15:51,9,136,168,7,1752,4160,5514,899,,82,1,"Amsterdam, Netherlands"
2396539,Aniket Thakur,69491,11834,3378,188,18-05-2013 10:06,06-02-2026 14:45,43,290,299,146,1125,1056,5676,195,,1167,1,India
415635,Chase,69481,3339,2032,263,12-04-2010 13:51,13-02-2026 20:48,18,147,164,26,611,1235,5734,276,,55,1,"Chicago, IL"
172637,eozzy,69462,6896,1524,49,13-09-2009 00:11,29-05-2025 04:44,111,289,448,748,182,1120,751,63,0,45,1,
81769,Josh,69443,5478,873,188,24-03-2009 02:43,20-06-2024 18:19,15,150,158,13,818,800,6120,399,875,121,1,New Jersey
1131467,Andrew Tomazos,69428,4497,454,186,05-01-2012 06:10,08-09-2025 11:10,47,210,349,428,446,1631,2600,154,100,0,1,"Zurich, Switzerland"
1350899,mata,69370,2849,479,347,23-04-2012 09:01,11-02-2025 18:36,10,168,162,0,964,1426,5923,583,625,0,1,
2947502,techraf,69369,6923,1413,11129,02-11-2013 10:11,07-02-2020 09:51,31,212,216,35,909,1393,5606,625,,70,1,
346573,pycruft,69325,958,46,0,20-05-2010 21:38,27-06-2018 19:01,1,22,12,0,44,12,6894,14,,,1,
3410,Hates_,69311,1168,393,43,28-08-2008 13:29,08-11-2022 11:42,6,34,37,10,59,14,758,22,,85,1,"London, England United Kingdom"
272824,Konstantin Burov,69268,3243,780,43,14-02-2010 14:07,31-05-2024 03:25,16,118,93,6,306,238,6186,162,,0,1,"Sydney, Australia"
20126,Amr Elgarhy,69256,4133,2101,45,21-09-2008 23:21,23-10-2025 15:17,70,193,312,284,427,902,1070,107,100,0,1,United Kingdom
5597,Anthony Williams,69229,11696,554,15,10-09-2008 14:31,01-10-2025 10:56,15,139,161,1,530,338,6384,266,1025,749,1,"Penzance, United Kingdom"
155137,Martijn Courteaux,69206,10838,4386,286,12-08-2009 14:52,07-02-2026 14:30,48,203,297,171,1099,1602,4031,329,525,552,1,Belgium
241590,stacker,69198,4594,4414,17,31-12-2009 15:22,13-02-2026 06:23,29,144,214,87,1086,652,5874,303,325,177,1,europe
172261,rcs,69197,2750,1013,33,11-09-2009 20:38,12-02-2026 10:46,24,177,157,0,318,158,6512,222,200,592,1,Austria
857807,dcastro,69168,2805,3129,244,22-07-2011 11:26,14-02-2026 22:44,22,150,159,53,804,1820,6127,397,,0,1,"Porto, Portugal"
23903,dsimcha,69162,3514,2247,72,16-09-2008 16:05,24-05-2019 12:41,55,221,342,191,318,395,3181,89,,0,1,Maryland
392949,JoshAdel,69148,1758,1117,11,15-07-2010 16:19,19-12-2023 14:02,27,146,146,30,437,470,6097,229,,52,1,"Pittsburgh, PA"
172861,Ian Vink,69120,5446,1200,10,13-09-2009 22:45,08-12-2025 01:34,109,355,569,985,203,359,590,122,,195,1,"Vancouver, BC, Canada"
671858,sergio,69067,3351,851,27,22-03-2011 19:32,27-06-2025 08:47,11,105,123,6,1867,1660,5214,920,2425,501,1,"Barcelona Area, Spain"
962891,Homunculus Reticulli,69046,4800,937,27,24-09-2011 18:10,06-10-2025 23:47,87,234,365,588,12,915,52,11,,0,1,"London, United Kingdom"
133374,Albert,69036,3159,2531,28,05-07-2009 15:29,14-02-2026 20:39,70,258,412,447,353,1427,1333,141,50,796,1,
2795592,Konstantin Suvorov,69030,6448,254,242,19-09-2013 13:14,11-02-2026 09:42,9,175,202,0,1232,1061,5671,771,250,421,1,"St. Petersburg, Russia"
7461381,Mamun,68999,7068,1205,1348,24-01-2017 06:43,14-06-2025 05:11,9,52,62,3,2705,1625,4642,1396,,118,1,"Dhaka, Bangladesh"
5496973,Suren Srapyan,68973,4696,114,3,28-10-2015 07:04,14-02-2026 20:10,14,128,119,0,1386,1012,5622,733,,158,1,Armenia
11522,Ben,68958,2161,931,2,16-09-2008 08:52,30-01-2026 10:05,38,88,108,66,86,141,395,22,,0,1,United Kingdom
1238019,zessx,68903,4038,1794,18,28-02-2012 13:45,13-02-2026 15:24,29,139,166,43,719,818,6008,366,775,0,1,"Rennes, France"
217288,yojimbo87,68897,2265,4099,11,23-11-2009 19:03,27-09-2022 14:55,26,128,133,30,336,169,9566,147,,41,1,"Bratislava, Slovakia"
2314073,Juned Ahsan,68875,6507,1111,944,24-04-2013 05:35,31-07-2025 08:36,12,101,138,13,2317,1904,5967,613,,560,1,"Berlin, Germany"
133910,Yuriy Faktorovich,68867,6290,177,14,06-07-2009 21:17,11-02-2026 17:21,14,107,150,15,881,1394,6329,301,100,78,1,"Buffalo Grove, IL"
1586880,dsgriffin,68864,6425,1,5,09-08-2012 08:06,10-02-2026 13:42,17,141,139,8,706,1426,6147,427,100,0,1,United Kingdom
1552748,Paul H,68795,6942,2073,27,25-07-2012 20:00,12-02-2026 23:14,23,165,139,16,581,4486,5621,294,25,49,1,"Portland, OR"
14444,Mihai Limbășan,68774,3298,1088,58,17-09-2008 00:02,25-04-2021 10:39,4,52,60,0,163,203,6642,51,50,44,1,"Cluj-Napoca, Romania"
574168,mjolinor,68759,3116,102,20,13-01-2011 11:56,30-12-2019 20:03,7,119,141,1,1630,1585,5790,665,,93,1,
44269,djdd87,68674,4279,1548,164,08-12-2008 11:34,04-06-2024 09:32,29,160,198,119,403,745,5566,242,50,0,1,"Grantham, England, United Kingdom"
61624,Daniel Kaplan,68663,5943,3053,59,02-02-2009 18:35,15-02-2026 00:21,60,275,415,584,700,2533,3978,237,500,0,1,"Berkeley, CA"
1082681,kriegaex,68634,9465,462,34,06-12-2011 02:08,14-02-2026 16:11,15,122,230,15,1847,5779,4582,1047,6050,2295,1,Germany
1984039,gurvinder372,68626,3645,874,112,16-01-2013 14:46,19-12-2025 12:12,11,79,98,40,2821,4255,5212,999,,0,1,"Bengaluru, India"
112671,Robert Munteanu,68626,7577,4278,38,26-05-2009 17:09,15-12-2025 22:04,40,212,283,186,556,720,5453,197,225,492,1,"Basel, Switzerland"
1652962,cimmanon,68610,32069,1352,5455,06-09-2012 18:59,06-05-2022 00:33,17,169,172,10,1041,5444,5776,607,450,328,1,
265261,aknuds1,68585,1874,959,66,03-02-2010 12:50,31-12-2024 18:19,69,212,321,314,202,780,2854,142,,331,1,"Båtstø, Norway"
1737,Roddy,68582,7241,1599,107,18-08-2008 11:30,28-01-2026 22:11,46,173,282,192,698,1671,3314,201,500,0,1,United Kingdom
245860,Claudio Redi,68579,3558,4565,184,07-01-2010 19:43,15-01-2026 12:17,15,139,161,21,1431,1979,5639,651,200,337,1,"Buenos Aires, Argentina"
1003917,Shankar Narayana Damodaran,68573,17695,3580,1101,19-10-2011 19:36,19-01-2026 12:05,43,102,129,0,2068,2558,5428,752,650,871,1,Dubai - United Arab Emirates
176761,Alex Volovoy,68544,3656,169,23,21-09-2009 19:49,18-10-2017 18:23,13,77,54,6,158,121,11163,73,,38,1,"Overland Park, KS"
212858,Useless,68517,5097,1291,361,17-11-2009 12:48,13-02-2026 08:16,6,100,143,1,1675,5034,5755,653,575,0,1,
335418,nulltoken,68477,1632,1189,4,07-05-2010 12:10,13-02-2026 20:17,20,144,132,16,370,411,6056,254,150,49,1,
64878,KingNestor,68470,1883,398,54,11-02-2009 02:46,13-05-2014 21:01,54,127,152,140,11,132,210,1,,56,1,
72631,rlbond,68467,2539,864,173,02-03-2009 04:08,03-05-2024 19:29,56,182,233,110,476,691,2818,108,,39,1,"Tucson, AZ"
1492009,Mark Pieszak - Trilon.io,68370,2998,1111,424,29-06-2012 19:26,04-01-2026 15:17,15,84,96,45,448,837,6192,180,,895,1,"Florida, United States"
235885,capecrawler,68341,3320,92,2,21-12-2009 09:00,09-03-2023 13:13,7,34,34,15,18,28,65,6,,54,1,Philippines
966550,waqaslam,68315,7008,861,143,27-09-2011 08:04,13-02-2026 13:38,17,172,180,28,1194,1743,5311,506,50,583,1,United Kingdom
286871,Tikhon Jelvis,68310,5441,9829,104,05-03-2010 06:09,11-02-2026 19:57,19,183,217,14,520,808,5537,318,250,666,1,"Berkeley, CA"
170365,Strawberry,68288,3047,336,29,08-09-2009 18:48,28-10-2024 01:32,58,157,208,374,26,477,35,14,,0,1,California
725418,TLP,68276,3431,2564,698,26-04-2011 13:04,14-02-2026 22:43,10,97,156,7,1603,6725,5722,601,100,180,1,Sweden
522663,Jonathan Wood,68211,8761,1459,348,28-11-2010 01:35,02-02-2026 21:46,86,313,546,869,1499,4584,3860,383,75,536,1,"Salt Lake City, UT"
78182,Stefan Kendall,68192,7895,887,673,15-03-2009 02:25,31-07-2024 13:48,69,259,410,477,778,1459,3035,294,0,0,1,"Raleigh, NC, United States"
188031,tokland,68190,3566,2324,106,11-10-2009 17:42,12-02-2026 23:05,13,151,174,19,837,2098,6275,356,100,123,1,"Barcelona, Spain"
200266,Debilski,68182,2408,880,18,31-10-2009 19:42,05-07-2021 15:30,12,115,133,43,310,483,6133,146,,0,1,"Berlin, Germany"
330565,Nikita Rybak,68172,10491,3331,121,01-05-2010 21:28,14-02-2026 05:46,22,163,183,34,786,1186,5704,337,200,573,1,"Sydney, Australia"
1195080,Mike Perrenoud,68138,6756,8108,287,07-02-2012 15:58,21-05-2025 13:52,32,168,240,213,1718,3899,5494,716,350,230,1,Nebraska
904393,Miguel Grinberg,68135,12845,364,7,21-08-2011 07:21,14-02-2026 19:31,14,143,160,2,1054,1666,5638,555,2475,772,1,"Dublin, Ireland"
3679490,vks,68089,3460,3873,1171,27-05-2014 11:12,11-02-2026 17:52,11,96,132,56,3098,2476,4708,1160,250,2465,1,"Pune, Maharashtra, India"
111307,bobobobo,68086,10778,4676,459,22-05-2009 21:08,14-02-2026 21:18,67,272,375,370,404,1498,3049,69,,34,1,Canada
45249,mouviciel,68071,2716,2226,14,11-12-2008 06:49,06-06-2025 13:30,13,109,144,5,889,771,6536,180,,0,1,"Toulouse, France"
172211,Carl Smotricz,68060,6263,1938,138,07-10-2008 14:07,02-06-2024 08:37,18,129,170,30,1076,1665,6304,249,250,320,1,"Frankfurt Am Main, Germany"
1851712,Henrik,68039,9764,3973,23818,25-11-2012 19:51,12-07-2023 14:50,15,153,166,14,893,3919,6028,481,650,0,1,Sweden
492901,netcoder,68013,3921,971,288,31-10-2010 17:56,04-01-2023 19:50,19,129,142,9,696,1653,5988,363,150,0,1,"Montreal, QC, Canada"
2238,Henrik Paul,67983,1896,527,30,21-08-2008 05:51,07-08-2019 17:55,32,87,96,51,167,104,3199,29,,186,1,Finland
119634,Vincent Malgrat,67982,4724,2491,80,09-06-2009 07:21,13-02-2026 14:07,9,122,176,0,1041,909,5858,588,350,0,1,"Toulouse, France"
108796,Blindy,67972,12545,1339,1399,18-05-2009 13:32,13-02-2026 21:16,10,96,141,54,2093,3538,5553,623,,444,1,"Laval, Canada"
2650249,hoefling,67929,7427,2973,324,04-08-2013 10:33,14-02-2026 21:36,15,182,228,29,707,3624,5674,502,3225,436,1,"Berlin, Germany"
62937,markerikson,67927,8564,1447,123,05-02-2009 15:39,30-12-2025 00:43,10,162,177,5,1300,1290,5487,727,550,0,1,"Dayton, OH"
5641669,Johannes,67914,4201,3143,2941,05-12-2015 01:45,15-02-2026 00:29,22,85,139,51,4350,2889,4309,1527,100,23,1,"Vienna, Austria"
32453,rogerdpack,67868,23078,8860,195,29-10-2008 16:43,13-02-2026 06:30,40,291,411,93,896,3165,6157,128,100,,1,"Cedar City, UT, USA"
3440745,Tsyvarev,67863,17390,747,398,20-03-2014 06:23,15-02-2026 00:08,18,142,189,0,1566,14330,5164,985,625,0,1,
520162,eckes,67817,2043,2697,107,25-11-2010 12:46,30-06-2025 19:43,31,177,209,107,422,695,5718,181,75,29,1,Germany
1463,Guy,67776,4478,4598,64,15-08-2008 17:26,24-10-2025 13:38,101,268,333,298,113,234,1075,13,150,158,1,"Scottsdale, AZ"
1435869,karakfa,67768,4168,706,53,04-06-2012 19:20,13-02-2026 02:31,8,45,59,3,3361,2852,5065,1045,100,736,1,"New York, United States"
41983,LiraNuna,67760,4788,852,113,30-11-2008 20:26,03-01-2026 01:50,15,122,142,48,190,557,6054,64,,0,1,
134713,Vijay,67749,5492,213,128,08-07-2009 05:51,08-02-2026 08:58,94,238,327,361,1118,679,1480,138,,304,1,"Hyderabad, India"
457268,k0pernikus,67740,6698,4048,301,24-09-2010 12:35,15-02-2026 00:15,79,245,367,363,367,1660,3907,148,,203,1,"Hamburg, Germany"
110026,Jaime,67737,6775,5494,18,20-05-2009 16:08,10-02-2026 14:57,19,128,164,12,822,1267,5953,461,250,175,1,"Zurich, Switzerland"
845092,Mooing Duck,67718,13421,16257,3386,14-07-2011 17:24,13-02-2026 18:53,19,107,169,34,1293,13071,5644,520,125,3458,1,"Washington, United States"
34855,Ferdinand Beyer,67705,2819,617,407,05-11-2008 21:17,19-01-2025 08:23,18,161,147,3,476,719,6403,240,,357,1,"Munich, Germany"
778560,Aacini,67663,5433,389,1288,01-06-2011 00:23,14-02-2026 21:09,12,74,115,14,2414,3310,5185,925,825,22,1,"Mexico City, Mexico"
5089204,Gottfried Lesigang,67651,5964,3135,99,07-07-2015 11:11,06-02-2026 18:23,9,60,124,26,2960,6619,4340,1480,1275,597,1,"Vienna, Austria"
306149,Matt Bierner,67642,5026,1125,157,31-03-2010 15:39,27-10-2025 23:01,24,201,233,83,673,494,5651,385,1000,0,1,"Seattle, WA, United States"
14419,Mads Hansen,67629,9685,10647,54,16-09-2008 23:51,15-02-2026 00:51,12,120,154,5,1876,1888,5278,902,375,185,1,"Oakton, VA"
32484,GurdeepS,67627,3713,116,7,29-10-2008 17:48,13-07-2019 21:59,113,259,401,747,41,477,27,3,,0,1,United Kingdom
1438733,Cat,67622,6755,1533,849,06-06-2012 03:04,06-02-2026 09:20,24,137,144,14,552,1520,5991,383,75,489,1,"37°14'3.60"", -115°48'23.99"""
287047,Kyle,67560,4078,2803,416,05-03-2010 10:59,24-10-2025 14:33,28,148,153,110,694,2003,4918,228,,153,1,Norway
4281779,Zakaria Acharki,67552,6828,4549,2166,22-11-2014 13:06,14-02-2026 10:43,15,79,106,14,2537,3149,4451,1295,500,1045,1,"Tangier, Morocco"
234322,zjm1126,67533,2931,6,4,18-12-2009 05:05,05-11-2017 20:17,87,180,222,363,6,86,-1,6,,0,1,"Beijing, China"
515054,0__,67518,3635,2523,100,21-11-2010 11:42,09-05-2024 07:52,21,181,273,368,963,1308,4169,540,50,0,1,
624900,jterrace,67513,4146,3829,187,20-02-2011 01:26,14-02-2026 12:28,24,164,208,41,636,1002,5877,289,350,107,1,Massachusetts
1207195,Adriano Repetti,67497,8862,6233,4339,13-02-2012 16:05,10-02-2026 07:25,20,145,215,20,921,7088,5949,546,150,142,1,"Florence, Italy"
434051,Rella,67481,5069,1887,72,22-10-2009 09:12,29-10-2018 10:43,113,379,644,1051,7,687,15,5,,84,0,
2541573,jub0bs,67461,10357,4227,2422,02-07-2013 07:22,01-02-2026 07:51,28,198,201,38,470,4868,6243,332,150,1099,1,
781707,Davin Tryon,67422,4129,3678,219,02-06-2011 19:04,08-02-2026 15:34,15,149,139,7,1054,2704,5850,532,50,44,1,"London, United Kingdom"
1253844,Bryan Herbst,67389,3548,658,507,07-03-2012 04:58,09-02-2026 23:30,10,137,120,10,833,1212,5938,440,675,8,0,Minnesota
15401,ConcernedOfTunbridgeWells,67362,11678,1012,15,17-09-2008 08:58,10-02-2026 23:32,15,149,199,16,725,496,9358,179,600,452,1,"London, United Kingdom"
974731,cybersam,67344,3790,661,495,01-10-2011 18:00,04-02-2026 01:35,6,59,81,1,3071,2730,4066,1491,3675,0,1,Silicon Valley
99057,Petr Viktorin,67338,1960,1015,48,01-05-2009 00:12,13-02-2026 16:04,9,85,83,2,185,230,6496,92,425,20,1,
20745,friedo,67318,3214,10785,1432,22-09-2008 21:00,19-01-2019 06:50,17,119,186,49,466,712,3861,239,,304,1,"Brooklyn, NY"
726863,Lalit Poptani,67316,13206,3177,661,27-04-2011 08:57,23-04-2025 05:52,23,166,248,37,886,1553,5636,428,600,50,1,"Chak De, India!"
49018,ryeguy,67309,2325,1191,170,25-12-2008 08:25,24-01-2025 23:45,62,204,265,209,263,495,2708,95,,0,1,"Detroit, MI"
761202,AD7six,67301,5545,5116,2232,19-05-2011 13:52,14-02-2026 19:43,15,129,173,1,794,3989,6022,430,925,26,1,Spain
26160,JoshBerke,67294,3332,1874,82,08-10-2008 14:30,01-10-2025 18:56,25,131,170,51,772,758,5823,210,100,65,1,Ohio
4653379,zdim,67277,7295,6453,489,10-03-2015 10:13,14-02-2026 21:29,5,59,87,3,1592,7023,5253,839,750,0,1,US west coast
750987,Programmer Bruce,67263,3634,683,213,12-05-2011 16:55,27-01-2024 23:50,7,101,97,0,298,283,6429,150,200,72,1,"St. Paul, MN, United States"
779513,Justin Pihony,67253,5734,3047,348,01-06-2011 13:46,14-02-2026 18:14,20,154,185,132,1206,1795,5640,532,150,429,1,"Pittsburgh, PA, United States"
1209018,Rajaprabhu Aravindasamy,67217,8995,2226,1922,14-02-2012 12:01,14-02-2026 02:55,17,108,133,71,2050,3460,5057,1018,,1363,1,"Chennai, Tamil Nadu, India"
314020,kohske,67212,3525,57,0,11-04-2010 17:54,09-08-2022 02:26,9,168,155,3,386,315,6173,259,1000,56,1,"Tokyo, Japan"
332059,Dmitry Streblechenko,67202,11346,889,14,04-05-2010 06:18,15-02-2026 00:08,4,56,84,26,4913,6337,3685,1806,775,604,1,Arizona
11410,Benjol,67179,3681,2230,52,16-09-2008 07:44,10-02-2026 14:05,56,193,278,260,322,1259,1393,42,50,247,0,
387194,jcubic,67176,6419,5632,108,08-07-2010 21:53,12-02-2026 21:33,58,252,466,794,1691,4523,3591,673,575,3020,1,Poland
183528,rook,67167,11034,3268,689,03-10-2009 08:19,04-12-2023 06:49,38,171,248,106,960,2304,3987,352,875,1318,1,
13154,ctacke,67118,7670,4071,119,16-09-2008 17:23,29-10-2025 01:01,20,100,157,43,1959,1816,4768,1021,1100,332,1,"Chicago, IL, United States"
269476,James,67114,3192,1107,62,09-02-2010 12:52,15-01-2020 14:48,14,160,200,28,904,1193,5662,411,700,0,1,United Kingdom
64174,Sean Owen,67086,20553,2868,1359,09-02-2009 13:32,11-12-2025 19:44,24,146,176,13,1440,1711,5508,604,625,0,1,"Austin, TX, United States"
404970,molbdnilo,67085,9689,3672,1087,28-07-2010 20:02,12-02-2026 14:59,3,46,90,2,2528,18592,4952,1114,50,396,1,I'm not here
6022656,max66,67080,3038,4277,371,05-03-2016 15:33,17-10-2025 20:14,11,76,121,39,2204,3018,4825,1020,200,0,1,"San Lazzaro di Savena, Bologna, Italy"
432745,pyfunc,67079,6354,596,11,27-08-2010 09:14,03-01-2026 19:40,15,155,139,0,657,525,6084,265,,259,1,"Cupertino, CA"
2658050,lejlot,67066,8653,562,2447,06-08-2013 18:33,08-02-2026 19:59,9,138,169,3,1542,1626,5251,824,700,479,1,"London, United Kingdom"
52626,Wim Coenen,67036,5442,2963,63,07-01-2009 21:53,12-02-2026 15:33,14,163,253,70,852,975,5381,370,450,44,1,Belgium
66516,vladr,67019,3034,1970,64,14-02-2009 22:24,17-10-2025 23:23,18,132,132,3,390,649,6356,190,2300,0,1,"Boston, MA"
821679,Jeffrey Scofield,67016,15079,418,28,29-06-2011 18:04,13-12-2024 01:13,2,77,110,0,1783,1364,5240,938,,580,1,"Seattle, WA"
427545,Lekensteyn,67013,2548,1523,98,22-08-2010 09:04,08-12-2023 16:16,25,169,205,36,610,971,5941,284,500,233,1,Netherlands
187730,aF.,67013,3982,2148,36,10-10-2009 17:45,11-06-2025 15:11,45,141,202,179,717,844,1670,227,200,422,1,Portugal
220147,Michael Kohl,66957,3282,2223,357,27-11-2009 16:45,02-09-2025 07:31,14,144,161,4,891,1092,5850,402,250,5132,1,Thailand
234590,Francis Gagné,66951,2628,2745,0,18-12-2009 14:23,14-02-2026 22:38,13,202,172,0,655,513,5987,438,300,0,1,"Longueuil, QC, Canada"
373321,Stuart,66922,5409,1099,39,22-06-2010 14:55,22-05-2024 11:11,7,116,169,67,1762,1721,4790,1016,750,219,1,
1191259,Frank,66912,9170,8799,2507,05-02-2012 22:28,09-02-2026 04:47,8,105,190,35,1334,8005,5386,718,1050,203,1,United States
33225,Timwi,66882,4366,1150,1091,31-10-2008 21:47,12-02-2026 03:26,34,172,235,106,629,1465,4503,305,150,183,1,
414062,nanobar,66863,5297,2160,187,07-08-2010 21:59,14-02-2026 21:03,26,156,179,147,686,2232,5509,266,150,227,1,London
90691,marcgg,66862,3630,2063,325,14-04-2009 14:42,10-02-2026 07:47,53,184,238,145,542,773,3765,151,125,65,1,"Paris, France"
947357,A.H.,66813,2558,1332,48,14-09-2011 22:05,07-02-2026 07:08,16,98,133,8,731,863,6053,281,850,0,1,Germany
921204,techfoobar,66765,6029,1428,200,31-08-2011 08:34,04-04-2025 03:42,14,117,138,21,1434,2382,5538,596,350,575,1,"Kerala, India"
1094597,kosa,66765,6222,1220,657,12-12-2011 21:31,13-10-2025 20:09,15,135,171,63,1768,3797,5813,590,,18,1,
395910,Terry,66742,7087,5839,5112,19-07-2010 14:27,01-11-2025 19:33,16,107,127,22,1821,7003,4980,1059,150,148,1,"Aarhus, Denmark"
112955,sakra,66721,2879,2738,40,27-05-2009 07:26,14-02-2026 13:42,17,180,158,30,332,168,5948,205,750,62,1,Austria
159270,Aristos,66709,6097,6763,4410,19-08-2009 13:36,21-12-2022 10:08,16,117,154,16,2129,5150,4838,967,2800,1017,1,"Athens, Greece"
376947,Alex,66660,17076,2692,2,26-06-2010 12:43,21-01-2026 19:09,187,463,657,853,12,884,126,1,,63,0,
92153,Houman,66660,3749,2772,22,17-04-2009 14:44,28-01-2026 22:22,98,300,484,754,110,1406,466,63,,43,1,London
1615483,Paul S.,66659,3152,821,49,21-08-2012 22:41,04-07-2024 12:26,9,131,143,17,1439,3860,5559,576,50,148,1,"London, United Kingdom"
5924562,Naren Murali,66658,7223,8876,16,14-02-2016 07:57,13-02-2026 19:21,6,52,100,26,3677,4401,3797,1800,1025,1859,1,"Chennai, Tamil Nadu, India"
301857,Grant Winney,66649,6529,5291,1833,25-03-2010 16:17,13-11-2020 21:17,13,120,167,4,1651,84,5266,937,150,690,1,
148765,Chinmay Kanchi,66647,4959,1201,53,31-07-2009 23:09,05-02-2026 06:42,24,92,116,56,251,574,5808,58,250,226,1,"Seattle, WA, USA"
155268,User,66637,2375,2856,6,12-08-2009 17:41,07-02-2026 13:15,76,197,256,213,109,593,3877,36,500,0,1,
60628,Frank,66610,2913,1831,68,30-01-2009 14:28,21-12-2014 07:50,97,244,327,256,98,427,1296,16,,,0,
22996,Niko Gamulin,66585,4801,328,4,27-09-2008 15:12,28-03-2025 15:53,96,232,295,358,51,139,690,26,,70,1,Slovenia
63034,mikej,66571,2479,726,342,05-02-2009 20:13,13-02-2026 16:16,18,157,131,10,532,731,5997,324,200,332,1,United Kingdom
149138,BeeOnRope,66550,7002,2811,838,02-08-2009 00:14,04-02-2026 18:55,20,245,451,432,544,4969,3765,225,1250,98,1,"Vancouver, BC, Canada"
15339544,Santiago Squarzon,66504,4020,4828,401,05-03-2021 21:39,14-02-2026 18:46,5,26,61,9,2589,7572,4252,1564,,1117,1,Argentina
100516,Roman,66486,5566,1153,108,03-05-2009 22:15,13-02-2026 22:45,93,247,342,310,483,626,2222,80,375,0,1,
1322972,WhozCraig,66485,17555,11623,2810,10-04-2012 00:59,13-02-2026 22:50,11,82,148,2,1552,26618,5127,1005,,171,1,
1258041,Lev Levitsky,66461,4739,1504,292,08-03-2012 21:32,13-02-2026 12:27,23,155,184,30,855,1832,5780,396,300,420,1,"Moscow, Russia"
1445366,Aaron Brager,66397,5320,1597,927,08-06-2012 20:30,04-11-2024 14:04,21,169,295,68,1209,3037,5790,602,1775,0,1,"Chicago, IL"
190201,ataylor,66389,2657,1983,139,14-10-2009 21:45,17-06-2021 16:44,25,164,190,18,755,430,5560,419,100,0,1,"Calgary, AB, Canada"
205930,Alex,66388,3375,594,37,08-11-2009 06:44,30-01-2026 14:27,50,154,181,117,231,400,4277,87,,85,1,Hamburg
152083,Doug Neiner,66361,4115,1037,78,06-08-2009 21:05,16-05-2025 19:58,14,111,118,5,610,1006,6249,341,50,257,1,"Iowa, United States"
495455,Jeremy Thompson,66354,14537,6607,1316,28-08-2010 00:41,13-02-2026 06:37,38,225,344,131,1764,4663,4586,543,8450,1365,1,"Melbourne, Victoria, Australia"
2610810,Caleth,66351,3307,10737,268,23-07-2013 13:32,13-02-2026 17:08,2,54,103,0,2454,7374,5100,948,350,0,1,
85,Paul Wicks,66242,1539,464,83,01-08-2008 16:38,13-02-2026 22:24,55,127,151,103,70,37,339,14,,0,0,United States
